Order,PID,MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,SalePrice
772,905103070,20,75.0,11625,5,6,1967,1967,172.0,527.0,0.0,525.0,1052.0,1052,0,0,6.959398512133975,0.0,0.0,1,1,3,1,6,1,1984.0,1.0,668.0,0,215,0,0,0,0,0,4,2009,11.639566926437467
773,905105190,20,65.0,7800,5,7,1967,2004,89.0,450.0,0.0,414.0,864.0,899,0,0,6.802394763324311,0.0,0.0,1,0,3,1,5,0,1967.0,1.0,288.0,64,0,0,0,0,0,0,6,2009,11.775297421715825
775,905108190,85,69.22459016393442,7252,5,5,1982,1982,0.0,685.0,0.0,173.0,858.0,858,0,0,6.755768921984255,1.0,0.0,1,0,2,1,5,0,1983.0,2.0,576.0,120,0,0,0,0,0,0,4,2009,11.812296455066814
776,905108220,85,74.0,8740,5,6,1982,1982,0.0,672.0,0.0,168.0,840.0,860,0,0,6.7580945044277305,1.0,0.0,1,0,2,1,4,0,1996.0,2.0,528.0,0,0,0,0,0,0,0,7,2009,11.827743504053695
782,905229040,50,69.22459016393442,11250,4,5,1957,1989,0.0,0.0,0.0,1104.0,1104.0,1104,684,0,7.489412083508719,1.0,0.0,1,0,5,1,8,2,1957.0,1.0,304.0,120,0,0,0,0,0,0,11,2009,11.992266613576142
783,905325020,20,65.0,25095,5,8,1968,2003,0.0,1324.0,0.0,113.0,1437.0,1473,0,0,7.295735072749282,2.0,0.0,1,0,1,1,5,2,1968.0,1.0,452.0,0,48,0,0,60,0,0,6,2009,11.870606902224585
784,905377010,20,69.22459016393442,17140,4,6,1956,1956,0.0,1059.0,0.0,75.0,1134.0,1229,0,0,7.114769448366463,0.0,0.0,1,0,3,1,6,0,1956.0,1.0,284.0,0,0,0,0,0,0,0,4,2009,11.813037464800539
785,905377130,30,69.22459016393442,12342,4,5,1940,1950,0.0,262.0,0.0,599.0,861.0,861,0,0,6.759255270663693,0.0,0.0,1,0,1,1,4,0,1961.0,2.0,539.0,158,0,0,0,0,0,0,3,2009,11.320565693461432
787,905402060,20,69.22459016393442,13680,3,5,1955,1955,0.0,0.0,0.0,0.0,0.0,1733,0,0,7.458186157340487,0.0,0.0,2,0,4,1,8,1,1955.0,2.0,452.0,0,0,0,0,0,0,0,6,2009,11.846543632608535
788,905402070,20,69.22459016393442,15635,4,5,1954,1954,0.0,0.0,0.0,0.0,0.0,1383,0,0,7.232733136177615,0.0,0.0,1,0,2,1,6,0,1980.0,2.0,498.0,0,0,90,0,110,0,0,10,2009,11.711784520403112
789,905450020,20,73.0,9855,6,5,1956,1956,0.0,0.0,0.0,1436.0,1436.0,1689,0,0,7.4324838079171185,0.0,0.0,1,0,3,1,7,1,1956.0,2.0,480.0,0,0,0,0,0,0,0,11,2009,11.755879486687116
790,905451300,20,68.0,9571,5,5,1956,1956,0.0,257.0,0.0,816.0,1073.0,1073,0,0,6.979145275068809,1.0,0.0,1,0,2,1,5,0,1956.0,1.0,340.0,0,0,0,0,0,0,0,2,2009,11.707677772181544
791,905451340,20,68.0,9571,5,3,1958,1958,0.0,0.0,0.0,1276.0,1276.0,1276,0,0,7.152268856032539,0.0,0.0,1,0,3,1,5,0,1958.0,1.0,350.0,0,0,0,0,0,0,0,6,2009,11.002116507732017
792,905452040,60,50.0,9350,6,7,1946,1950,0.0,342.0,0.0,405.0,747.0,892,747,0,7.402451520818244,0.0,0.0,1,1,3,1,6,1,1946.0,1.0,240.0,0,50,0,0,0,0,0,7,2009,11.947308393235776
793,905452050,30,50.0,9340,4,6,1941,1950,0.0,344.0,0.0,328.0,672.0,672,0,0,6.511745329644728,1.0,0.0,1,0,2,1,4,0,1941.0,1.0,234.0,0,113,0,0,0,0,0,8,2009,11.635151947212842
794,905475160,20,62.0,7440,5,6,1954,1954,0.0,173.0,0.0,916.0,1089.0,1089,0,0,6.993932975223189,1.0,0.0,1,0,3,1,5,1,1954.0,1.0,252.0,328,0,0,0,0,0,0,9,2009,11.736077016252437
795,905475500,20,69.22459016393442,11500,4,3,1957,1957,0.0,0.0,0.0,0.0,0.0,845,0,0,6.740519359606223,0.0,0.0,1,0,3,1,5,0,1957.0,1.0,290.0,186,0,0,0,0,0,0,1,2009,11.338583982516495
796,905476230,120,42.0,4235,5,5,1984,1984,149.0,552.0,393.0,104.0,1049.0,1049,0,0,6.956545443151569,1.0,0.0,2,0,2,1,5,0,1984.0,1.0,266.0,0,105,0,0,0,0,0,2,2009,11.845827048676645
797,905478030,50,60.0,11409,5,4,1949,2008,0.0,292.0,0.0,476.0,768.0,1148,568,0,7.448333860897475,0.0,0.0,1,1,3,1,8,1,1949.0,1.0,281.0,0,0,0,0,160,0,0,1,2009,11.782960235741939
798,905480030,50,60.0,9060,6,5,1939,1950,0.0,204.0,0.0,356.0,560.0,698,560,0,7.138073034044347,0.0,0.0,1,0,2,1,6,0,1939.0,1.0,280.0,0,0,0,0,0,0,0,10,2009,11.561725152903833
799,905480210,70,60.0,9084,4,5,1940,1950,0.0,0.0,0.0,755.0,755.0,755,755,0,7.320526962272739,1.0,0.0,1,0,4,1,7,1,1940.0,1.0,296.0,120,0,0,0,0,0,0,10,2009,11.58989576532275
800,906201021,80,74.0,10778,7,6,1990,1991,0.0,460.0,286.0,308.0,1054.0,1061,0,0,6.967909201801884,1.0,0.0,1,1,1,1,4,0,1990.0,2.0,462.0,114,36,0,0,0,0,0,7,2009,11.995357787034974
801,906201050,80,66.0,19255,6,5,1983,1983,100.0,70.0,450.0,0.0,520.0,1338,0,0,7.199678345691172,0.0,0.0,1,1,2,1,5,1,1983.0,2.0,576.0,0,0,0,0,0,0,600,9,2009,11.960817678718287
802,906201130,50,79.0,12327,8,8,1983,2009,0.0,1441.0,0.0,55.0,1496.0,1496,636,0,7.665284718471351,1.0,0.0,1,1,1,1,5,1,1983.0,2.0,612.0,349,40,0,0,0,0,0,9,2009,12.665397584983756
803,906203120,20,90.0,14684,7,7,1990,1991,234.0,485.0,177.0,1496.0,2158.0,2196,0,0,7.69484807238461,0.0,0.0,2,0,3,1,7,1,1990.0,3.0,701.0,84,70,0,0,0,0,0,6,2009,12.513193308436527
804,906223060,60,75.0,9317,7,5,1993,1993,137.0,513.0,0.0,227.0,740.0,1006,769,0,7.4821189235521155,1.0,0.0,2,1,3,1,7,1,1993.0,2.0,425.0,234,72,192,0,0,0,0,7,2009,12.269052139516221
805,906223080,60,85.0,10560,7,5,1993,1994,0.0,474.0,0.0,605.0,1079.0,1079,800,0,7.539027055823994,1.0,0.0,2,1,3,1,8,1,1993.0,2.0,473.0,400,100,144,0,0,0,0,8,2009,12.3879816172226
806,906223210,60,80.0,9828,8,5,1995,1995,0.0,584.0,0.0,544.0,1128.0,1142,878,0,7.61134771740362,0.0,0.0,2,1,3,1,8,1,1995.0,2.0,466.0,0,155,0,0,0,0,0,6,2009,12.386312871189734
820,906340110,20,79.0,10637,8,5,2007,2008,336.0,1288.0,0.0,417.0,1705.0,1718,0,0,7.449498005382849,1.0,0.0,2,0,3,1,7,1,2007.0,3.0,826.0,208,44,0,0,0,0,0,9,2009,12.601490784782534
821,906340120,20,61.0,10226,8,5,2008,2008,270.0,0.0,0.0,1622.0,1622.0,1630,0,0,7.396948602621014,1.0,0.0,2,0,3,1,8,1,2008.0,3.0,860.0,172,42,0,0,0,0,0,1,2009,12.596403811053621
822,906340130,20,65.0,10816,9,5,2008,2008,364.0,1104.0,0.0,616.0,1720.0,1720,0,0,7.450660796211539,1.0,0.0,2,0,3,1,8,1,2008.0,3.0,846.0,208,104,0,0,0,0,0,11,2009,12.712893259942282
823,906378110,20,71.0,9178,8,5,2008,2008,0.0,0.0,0.0,1468.0,1468.0,1468,0,0,7.292337176173877,0.0,0.0,2,0,3,1,6,1,2008.0,3.0,904.0,192,142,0,0,0,0,0,6,2009,12.3879816172226
824,906380050,60,68.0,10769,8,5,2007,2007,0.0,20.0,0.0,846.0,866.0,866,902,0,7.478169694159785,0.0,0.0,2,1,3,1,7,0,2007.0,2.0,578.0,144,105,0,0,0,0,0,4,2009,12.264346270624156
825,906380060,20,77.0,11422,8,5,2007,2008,352.0,1359.0,0.0,479.0,1838.0,1838,0,0,7.516977224604321,1.0,0.0,2,0,3,1,7,2,2007.0,2.0,524.0,154,222,0,0,0,0,0,4,2009,12.515397562803473
826,906380100,20,122.0,11923,9,5,2007,2007,0.0,0.0,0.0,1800.0,1800.0,1800,0,0,7.496097345175956,0.0,0.0,2,0,2,1,7,0,2007.0,2.0,702.0,288,136,0,0,0,0,0,5,2009,12.384223015005313
827,906380130,20,68.0,8814,7,5,2006,2006,180.0,1334.0,0.0,270.0,1604.0,1604,0,0,7.380879035564116,1.0,0.0,2,1,3,1,8,1,2006.0,2.0,660.0,123,110,0,0,0,0,0,3,2009,12.301387370778713
828,906380210,20,64.0,6762,7,5,2007,2007,0.0,902.0,0.0,380.0,1282.0,1290,0,0,7.1631723908466425,1.0,0.0,2,0,2,1,6,1,2007.0,2.0,662.0,168,0,0,0,0,0,0,5,2009,12.206077645517674
829,906380220,20,95.0,10324,8,5,2008,2008,140.0,872.0,0.0,382.0,1254.0,1254,0,0,7.134890851565884,1.0,0.0,2,0,2,1,5,0,2008.0,3.0,810.0,168,92,0,0,0,0,0,3,2009,12.309535862454515
830,906392070,20,64.0,7314,7,5,2007,2007,82.0,724.0,0.0,508.0,1232.0,1232,0,0,7.117205503164344,1.0,0.0,2,0,2,1,6,0,2007.0,2.0,632.0,132,0,0,0,0,0,0,2,2009,12.178192583415596
831,906392110,20,78.0,11645,8,5,2005,2006,76.0,24.0,0.0,1474.0,1498.0,1498,0,0,7.312553498102598,0.0,0.0,2,0,3,1,7,1,2005.0,3.0,844.0,144,98,0,0,0,0,0,3,2009,12.37581963951765
832,906392130,60,79.0,11646,6,5,2005,2006,0.0,0.0,0.0,704.0,704.0,704,718,0,7.260522598089852,0.0,0.0,2,1,3,1,7,1,2005.0,2.0,440.0,36,28,0,0,0,0,0,7,2009,12.06105265381003
834,906426210,60,69.22459016393442,16698,7,5,1992,1993,0.0,800.0,0.0,649.0,1449.0,944,815,0,7.473069088032197,1.0,0.0,2,1,3,1,7,1,1992.0,2.0,525.0,150,193,0,0,0,0,0,6,2009,12.360941638737165
836,907126010,20,82.0,12464,5,5,1996,1996,0.0,732.0,0.0,308.0,1040.0,1040,0,0,6.947937068614968,1.0,0.0,1,0,3,1,6,0,2000.0,2.0,576.0,168,0,0,0,0,0,0,11,2009,11.931642378754141
837,907126050,20,65.0,9757,5,7,1994,1994,0.0,755.0,0.0,235.0,990.0,990,0,0,6.898714534329987,1.0,0.0,1,0,3,1,5,0,1995.0,1.0,440.0,66,0,0,0,92,0,0,10,2009,11.870606902224585
838,907130100,60,65.0,15426,6,5,1997,1997,0.0,821.0,0.0,107.0,928.0,928,836,0,7.475905969367397,1.0,0.0,2,1,3,1,7,0,1997.0,2.0,470.0,276,99,0,0,0,0,0,8,2009,12.352339472153524
839,907131090,60,43.0,10667,7,6,1996,1996,0.0,385.0,344.0,70.0,799.0,827,834,0,7.415776975415393,1.0,0.0,2,1,3,1,6,1,1996.0,2.0,550.0,158,61,0,0,0,0,0,4,2009,12.264346270624156
840,907131190,20,65.0,14753,7,5,1998,1998,0.0,950.0,0.0,513.0,1463.0,1463,0,0,7.288927694521257,1.0,0.0,2,0,3,1,5,0,1998.0,2.0,539.0,0,81,0,0,0,0,0,12,2009,12.240478903153711
841,907135040,20,112.0,10859,5,5,1994,1995,0.0,0.0,0.0,1097.0,1097.0,1097,0,0,7.001245622069476,0.0,0.0,1,1,3,1,6,0,1995.0,2.0,672.0,392,64,0,0,0,0,0,6,2009,11.884495917930654
842,907135170,20,60.0,8072,5,5,1994,1995,0.0,746.0,0.0,244.0,990.0,990,0,0,6.898714534329987,1.0,0.0,1,0,3,1,5,0,2000.0,2.0,480.0,0,64,0,0,0,0,0,5,2009,11.835016210489899
843,907175100,60,80.0,10400,7,5,1998,1998,0.0,0.0,0.0,866.0,866.0,866,913,0,7.484368643286131,0.0,0.0,2,1,3,1,6,0,1998.0,2.0,546.0,198,36,0,0,0,0,0,3,2009,12.19552218463499
844,907180130,20,78.0,10335,7,5,1999,1999,183.0,679.0,0.0,811.0,1490.0,1501,0,0,7.31455283232408,1.0,0.0,2,0,3,1,6,0,1999.0,2.0,577.0,144,29,0,0,0,0,0,6,2009,12.225880174775122
845,907181100,20,68.0,9017,7,5,1999,1999,0.0,560.0,0.0,871.0,1431.0,1431,0,0,7.266827347520591,1.0,0.0,2,0,3,1,6,0,1999.0,2.0,666.0,0,35,0,0,0,0,0,9,2009,12.165255859329688
846,907185050,60,70.0,8750,6,5,1998,1998,120.0,606.0,0.0,322.0,928.0,928,844,0,7.480428306074208,1.0,0.0,2,1,3,1,7,1,1998.0,2.0,492.0,150,96,0,0,0,0,0,4,2009,12.206077645517674
847,907192030,60,68.0,8935,7,5,2002,2002,95.0,0.0,0.0,831.0,831.0,831,829,0,7.415175109613295,0.0,0.0,2,1,3,1,7,0,2002.0,2.0,493.0,144,68,0,0,0,0,0,7,2009,12.180759965737863
848,907192090,20,67.0,9808,7,5,2002,2002,110.0,788.0,0.0,785.0,1573.0,1573,0,0,7.3613754289773485,1.0,0.0,2,0,3,1,6,0,2002.0,2.0,544.0,0,72,0,0,0,0,0,3,2009,12.33270970174018
849,907194010,60,79.0,12420,7,5,2001,2001,0.0,666.0,0.0,278.0,944.0,944,896,0,7.518064181233077,1.0,0.0,2,1,3,1,6,0,2001.0,2.0,622.0,0,45,0,0,0,0,0,6,2009,12.345838935721968
850,907194110,20,67.0,16285,7,5,2001,2002,0.0,0.0,0.0,1413.0,1413.0,1430,0,0,7.266128779556451,0.0,0.0,2,0,3,1,6,0,2001.0,2.0,605.0,0,33,0,0,0,0,0,6,2009,12.139403856983334
851,907194160,20,65.0,10739,7,5,2002,2001,68.0,1259.0,0.0,172.0,1431.0,1444,0,0,7.275864600546532,1.0,0.0,2,0,3,1,6,0,2002.0,2.0,577.0,144,40,0,0,0,0,0,4,2009,12.220966184120165
852,907196060,20,75.0,11166,7,5,2001,2001,180.0,24.0,0.0,1468.0,1492.0,1492,0,0,7.30854279753919,0.0,0.0,2,0,3,1,6,1,2001.0,2.0,608.0,0,114,0,0,168,0,0,7,2009,12.211065162153215
853,907200230,20,60.0,8430,5,5,1978,1978,136.0,616.0,0.0,424.0,1040.0,1040,0,0,6.947937068614968,0.0,0.0,2,0,3,1,5,0,1978.1324431613136,0.0,0.0,0,0,0,0,0,0,0,8,2009,11.728044909070784
854,907201220,20,69.22459016393442,16269,5,5,1978,1978,76.0,625.0,0.0,282.0,907.0,907,0,0,6.811244378601293,0.0,0.0,1,0,3,1,5,0,1978.0,1.0,343.0,72,0,0,0,0,0,0,7,2009,11.849404844423074
855,907201280,20,76.0,6950,5,7,1979,1979,40.0,710.0,72.0,132.0,914.0,914,0,0,6.818924065275521,1.0,0.0,1,0,2,1,5,0,1979.0,2.0,444.0,0,0,0,0,0,0,0,10,2009,11.812296455066814
857,907202080,20,69.22459016393442,7000,5,8,1978,2005,90.0,646.0,0.0,218.0,864.0,864,0,0,6.762729506931879,1.0,0.0,1,0,3,1,6,0,1978.0,1.0,336.0,0,0,0,0,0,0,0,7,2009,11.824087219587643
858,907202130,20,69.22459016393442,9286,5,7,1977,1989,0.0,196.0,0.0,1072.0,1268.0,1268,0,0,7.1459844677143876,0.0,0.0,1,1,3,1,5,0,1978.0,1.0,252.0,173,0,0,0,0,0,0,10,2009,11.874097282798646
859,907227030,20,36.0,15523,5,6,1972,1972,0.0,460.0,0.0,404.0,864.0,864,0,0,6.762729506931879,1.0,0.0,1,0,3,1,5,1,1972.0,1.0,338.0,0,0,0,0,0,0,0,8,2009,11.80186424743109
860,907227080,20,60.0,7200,5,5,1972,1972,0.0,777.0,0.0,117.0,894.0,894,0,0,6.796823718274855,0.0,0.0,1,0,2,1,6,0,1985.0,2.0,600.0,215,0,0,0,0,0,0,9,2009,11.719947764402805
862,907227290,85,70.0,8445,5,7,1972,2007,0.0,656.0,0.0,112.0,768.0,768,0,0,6.6450909695056435,1.0,0.0,1,0,2,1,5,0,1988.0,2.0,396.0,58,0,0,0,0,0,0,3,2009,11.798111925972616
864,907252060,60,69.22459016393442,12334,8,5,2003,2003,198.0,0.0,0.0,1068.0,1068.0,1068,1116,0,7.68937110752969,0.0,0.0,2,1,4,1,8,1,2003.0,2.0,570.0,192,132,0,0,0,0,0,6,2009,12.448041876494342
865,907252210,20,69.22459016393442,11838,8,5,2001,2001,0.0,0.0,0.0,1753.0,1753.0,1788,0,0,7.489412083508719,0.0,0.0,2,0,3,1,7,1,2001.0,2.0,522.0,202,151,0,0,0,0,0,6,2009,12.373707715234994
866,907252220,60,69.22459016393442,11885,8,5,2001,2001,108.0,990.0,0.0,309.0,1299.0,1299,573,0,7.5352967024440884,1.0,0.0,2,1,3,1,7,1,2001.0,2.0,531.0,160,122,0,0,0,0,0,11,2009,12.47419338657158
867,907253130,60,69.22459016393442,11050,9,5,2000,2000,204.0,904.0,0.0,536.0,1440.0,1476,677,0,7.675081857716334,1.0,0.0,2,1,3,1,8,2,2000.0,3.0,736.0,253,142,0,0,0,0,0,5,2009,12.653961664405365
868,907260030,60,70.0,8749,7,5,2002,2002,101.8968008255934,0.0,0.0,840.0,840.0,840,885,0,7.453561871643373,0.0,0.0,2,1,3,1,6,0,2002.0,2.0,550.0,0,48,0,0,0,0,0,11,2009,12.198549416880068
869,907265010,60,69.22459016393442,11250,7,5,2001,2001,0.0,0.0,0.0,944.0,944.0,944,926,0,7.534228326274089,0.0,0.0,2,1,3,1,6,0,2001.0,2.0,608.0,256,43,0,0,0,0,0,5,2009,12.259618151783465
870,907275010,20,90.0,15750,8,5,1999,2000,260.0,1246.0,0.0,216.0,1462.0,1513,0,0,7.322510433997394,1.0,0.0,2,0,2,1,5,1,1999.0,2.0,521.0,135,34,0,0,0,0,0,6,2009,12.301387370778713
871,907275090,20,73.0,11883,7,5,1996,1996,196.0,690.0,0.0,814.0,1504.0,1504,0,0,7.316548177182976,1.0,0.0,2,0,3,1,6,1,1996.0,2.0,478.0,115,66,0,0,0,0,0,6,2009,12.220966184120165
872,907275140,20,69.22459016393442,12782,8,5,2002,2003,164.0,1360.0,0.0,462.0,1822.0,1828,0,0,7.511524648390865,1.0,0.0,2,0,3,1,7,1,2002.0,2.0,523.0,194,144,0,0,0,0,0,6,2009,12.540761149388421
873,907280170,20,70.0,8750,7,5,1997,1998,209.0,1111.0,0.0,306.0,1417.0,1417,0,0,7.257002707092073,1.0,0.0,2,0,3,1,7,1,1997.0,2.0,511.0,60,0,0,0,117,0,0,8,2009,12.25486757159303
875,907285050,60,70.0,8750,7,5,1996,1996,0.0,0.0,0.0,880.0,880.0,909,807,0,7.448333860897475,0.0,0.0,2,1,2,1,7,1,1996.0,2.0,512.0,0,120,0,0,0,0,0,7,2009,12.160033942617154
876,907290070,20,70.0,9100,7,5,2001,2001,0.0,0.0,0.0,1212.0,1212.0,1212,0,0,7.10085190894405,0.0,0.0,2,0,3,1,6,0,2001.0,2.0,573.0,356,0,0,0,0,0,0,6,2009,12.08954444723597
877,907290090,20,75.0,9750,7,5,2000,2001,171.0,0.0,0.0,1630.0,1630.0,1630,0,0,7.396948602621014,0.0,0.0,2,0,3,1,6,1,2000.0,2.0,451.0,74,234,0,0,0,0,0,10,2009,12.269052139516221
878,907290180,120,69.22459016393442,4435,6,5,2003,2004,170.0,685.0,0.0,163.0,848.0,848,0,0,6.744059186311347,1.0,0.0,1,0,1,1,4,0,2003.0,2.0,420.0,140,0,0,0,0,0,0,6,2009,11.87757552297847
879,907290210,120,69.22459016393442,4435,6,5,2003,2003,170.0,685.0,0.0,163.0,848.0,848,0,0,6.744059186311347,1.0,0.0,1,0,1,1,4,0,2003.0,2.0,420.0,140,0,0,0,0,0,0,5,2009,11.849404844423074
881,907412020,60,65.0,9313,7,5,2004,2004,0.0,0.0,0.0,864.0,864.0,864,864,0,7.45529848568329,0.0,0.0,2,1,3,1,7,0,2004.0,2.0,572.0,187,56,0,0,0,0,0,4,2009,12.154784614286667
882,907414020,20,63.0,8487,7,5,2004,2004,210.0,20.0,0.0,1480.0,1500.0,1500,0,0,7.313886831633462,0.0,0.0,2,0,3,1,6,0,2004.0,2.0,570.0,192,36,0,0,0,0,0,8,2009,12.154784614286667
883,907414080,60,64.0,8633,6,5,2005,2005,0.0,193.0,0.0,545.0,738.0,738,738,0,7.297768282531379,1.0,0.0,2,1,3,1,7,0,2005.0,2.0,540.0,100,35,0,0,0,0,0,2,2009,12.063938642041201
884,907420040,60,85.0,11069,6,5,2007,2007,0.0,0.0,0.0,608.0,608.0,608,788,0,7.242082359256962,0.0,0.0,2,1,3,1,6,1,2007.0,2.0,440.0,100,36,0,0,0,0,0,7,2009,12.043559598368038
885,908102050,20,67.0,8777,4,5,1949,2003,0.0,0.0,0.0,0.0,0.0,1126,0,0,7.027314514039776,0.0,0.0,2,0,2,1,5,0,2002.0,2.0,520.0,0,96,0,0,0,0,0,5,2009,11.58989576532275
886,908102270,20,75.0,9937,5,7,1964,1999,0.0,637.0,0.0,849.0,1486.0,1486,0,0,7.304515946460155,1.0,0.0,1,0,3,1,7,0,1968.0,2.0,480.0,0,0,0,0,0,0,0,3,2009,12.025755079404915
887,908102290,20,67.0,8877,4,6,1938,1958,0.0,690.0,0.0,126.0,816.0,816,0,0,6.705639094860002,1.0,0.0,1,0,2,1,3,1,1958.0,1.0,288.0,0,0,0,0,0,0,0,5,2009,11.51293546492023
888,908128060,85,64.0,7301,7,5,2003,2003,500.0,0.0,0.0,0.0,0.0,495,1427,0,7.56164174558878,0.0,0.0,3,0,4,1,7,1,2003.0,2.0,672.0,0,0,177,0,0,0,0,7,2009,12.198549416880068
889,908151050,60,75.0,7950,6,6,1977,1977,140.0,535.0,0.0,155.0,690.0,698,728,0,7.2633296174768365,0.0,0.0,1,1,3,1,6,0,1977.0,2.0,440.0,252,0,0,0,0,0,0,7,2009,11.979805470779858
890,908152035,20,80.0,10682,4,6,1960,1971,0.0,399.0,0.0,615.0,1014.0,1149,0,0,7.047517221357295,1.0,0.0,1,0,3,1,7,0,1968.0,1.0,544.0,0,240,0,0,0,0,0,7,2009,11.751950239425476
891,908152100,80,72.0,7200,6,6,1976,1976,255.0,631.0,0.0,410.0,1041.0,1125,0,0,7.026426808699635,1.0,0.0,1,0,3,1,6,1,1977.0,1.0,352.0,296,0,0,0,0,0,0,10,2009,11.736077016252437
892,908154040,20,86.0,13286,9,5,2007,2008,340.0,1234.0,0.0,464.0,1698.0,1698,0,0,7.437795121671932,1.0,0.0,2,0,3,1,8,1,2007.0,3.0,768.0,327,64,0,0,0,0,0,2,2009,12.676079399771027
893,908186080,180,35.0,3675,6,5,2005,2006,80.0,547.0,0.0,0.0,547.0,1072,0,0,6.9782137426306985,1.0,0.0,1,0,2,1,5,0,2005.0,2.0,525.0,0,28,0,0,0,0,0,4,2009,11.887938238422299
895,908203090,20,64.0,6410,4,5,1959,1959,0.0,332.0,243.0,301.0,876.0,876,0,0,6.776506992372183,0.0,0.0,1,0,3,1,5,0,1959.0,1.0,320.0,0,0,0,0,0,0,0,3,2009,11.350418300109132
896,908225290,20,70.0,11767,5,5,1950,1950,0.0,1078.0,0.0,0.0,1078.0,1368,0,0,7.221835825288449,1.0,0.0,1,0,3,1,6,0,1950.0,1.0,195.0,0,41,211,0,0,0,900,6,2009,11.695255355062795
897,908225370,50,50.0,8405,4,3,1945,1950,0.0,0.0,0.0,0.0,0.0,1088,441,0,7.333023014386481,0.0,0.0,2,0,4,1,9,0,1945.0,1.0,240.0,92,0,185,0,0,0,0,4,2009,11.49273296168228
898,908229020,30,56.0,4060,5,8,1922,1950,0.0,0.0,0.0,864.0,864.0,864,0,0,6.762729506931879,0.0,0.0,1,0,2,1,4,0,1978.1324431613136,0.0,0.0,0,96,0,0,0,0,0,7,2009,11.511934974596555
899,908250030,20,74.0,10206,3,3,1952,1952,0.0,0.0,0.0,0.0,0.0,944,0,0,6.851184927493742,0.0,0.0,1,0,2,1,4,0,1956.0,2.0,528.0,0,0,0,0,0,0,0,7,2009,11.314486721293981
901,908275110,20,70.0,11767,5,5,1956,1956,259.0,546.0,0.0,604.0,1150.0,1560,0,0,7.353081920515431,0.0,0.0,1,0,2,1,7,1,1956.0,1.0,313.0,0,0,0,0,0,0,0,5,2009,11.547336553476635
902,908276150,20,69.22459016393442,8926,4,3,1956,1956,0.0,0.0,0.0,672.0,672.0,960,0,0,6.8679744089702925,0.0,0.0,1,0,3,1,5,0,1956.0,1.0,288.0,64,0,0,0,160,0,0,10,2009,11.626263078808801
903,909101010,50,67.0,12354,6,8,1920,2000,0.0,0.0,0.0,684.0,684.0,684,512,0,7.087573705557973,0.0,0.0,1,0,3,1,7,0,2005.0,2.0,528.0,0,46,0,0,0,0,800,8,2009,11.608244735642321
904,909101100,50,45.0,8212,5,6,1941,1950,0.0,626.0,0.0,94.0,720.0,854,444,0,7.1693500166706,0.0,0.0,1,0,3,1,6,2,1940.0,1.0,256.0,84,0,0,0,0,0,0,9,2009,11.711784520403112
905,909101140,50,60.0,10998,5,5,1941,1960,0.0,408.0,420.0,156.0,984.0,984,620,0,7.380879035564116,0.0,0.0,2,0,3,1,6,0,1977.0,2.0,660.0,0,68,0,0,0,0,0,7,2009,11.669937760751914
906,909129090,50,70.0,6300,5,4,1938,1950,88.0,832.0,0.0,0.0,832.0,832,436,0,7.1459844677143876,0.0,0.0,1,1,3,1,7,2,1938.0,1.0,250.0,0,0,55,0,0,0,0,7,2009,11.982935344196433
907,909129100,50,55.0,4500,5,5,1932,2000,0.0,182.0,0.0,611.0,793.0,848,672,0,7.327123292259293,0.0,0.0,1,0,3,1,6,0,1968.0,1.0,281.0,0,0,56,0,0,0,0,7,2009,11.979391594635791
909,909178160,50,60.0,9900,6,7,1940,1950,0.0,0.0,0.0,778.0,778.0,944,545,0,7.306531398939504,0.0,0.0,2,0,3,1,7,1,1940.0,1.0,240.0,335,0,0,0,0,0,0,7,2009,11.845827048676645
911,909250080,70,43.0,5707,6,6,1935,1950,0.0,0.0,0.0,583.0,583.0,647,595,0,7.125283091510711,0.0,0.0,1,1,3,1,6,1,1926.0,1.0,180.0,329,96,0,0,0,0,0,3,2009,11.561725152903833
912,909250220,50,65.0,7804,4,3,1928,1950,0.0,622.0,0.0,500.0,1122.0,1328,653,0,7.591861714889933,1.0,0.0,2,0,4,1,7,2,1981.0,2.0,576.0,431,44,0,0,0,0,0,12,2009,11.813037464800539
913,909251050,30,64.0,8574,6,8,1916,2000,0.0,0.0,0.0,816.0,816.0,1232,0,0,7.117205503164344,0.0,0.0,1,0,3,1,6,1,1916.0,2.0,440.0,0,0,180,0,0,0,0,10,2009,11.901590234400047
914,909251170,50,51.0,6171,6,6,1925,1990,0.0,264.0,0.0,712.0,976.0,1160,448,0,7.383368146992383,0.0,0.0,2,1,3,1,7,1,1925.0,1.0,216.0,147,16,0,0,0,0,0,10,2009,11.831022768939789
